Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
05/04/2021,06:00:00Z	,0.46,101.44388888888889,WIBB,32008KT,9999,SCT015
05/04/2021,06:30:00Z	,0.46,101.44388888888889,WIBB,30010KT,9999,SCT015
05/04/2021,07:00:00Z	,0.46,101.44388888888889,WIBB,31010KT,9999,FEW015
05/04/2021,07:30:00Z	,0.46,101.44388888888889,WIBB,31009KT,9999,FEW015
05/04/2021,08:00:00Z	,0.46,101.44388888888889,WIBB,34008KT,9999,FEW015
05/04/2021,08:30:00Z	,0.46,101.44388888888889,WIBB,35010KT,9999,FEW015
05/04/2021,09:00:00Z	,0.46,101.44388888888889,WIBB,01010KT,9999,FEW015
05/04/2021,09:30:00Z	,0.46,101.44388888888889,WIBB,33008KT,9999,FEW015
05/04/2021,10:00:00Z	,0.46,101.44388888888889,WIBB,36010KT,9999,FEW016
05/04/2021,10:30:00Z	,0.46,101.44388888888889,WIBB,06010KT,9999,FEW016
05/04/2021,11:00:00Z	,0.46,101.44388888888889,WIBB,01010KT,9999,FEW016
05/04/2021,11:30:00Z	,0.46,101.44388888888889,WIBB,03010KT,8000,FEW016
05/04/2021,12:00:00Z	,0.46,101.44388888888889,WIBB,03012KT,8000,SCT013
05/04/2021,12:30:00Z	,0.46,101.44388888888889,WIBB,04010KT,8000,SCT013
05/04/2021,13:00:00Z	,0.46,101.44388888888889,WIBB,03007KT,8000,SCT013
05/04/2021,13:30:00Z	,0.46,101.44388888888889,WIBB,04007KT,8000,SCT013
05/04/2021,14:00:00Z	,0.46,101.44388888888889,WIBB,03010KT,8000,SCT013
05/04/2021,14:30:00Z	,0.46,101.44388888888889,WIBB,02010KT,8000,SCT013
05/04/2021,15:00:00Z	,0.46,101.44388888888889,WIBB,01009KT,7000,-RA
05/04/2021,15:30:00Z	,0.46,101.44388888888889,WIBB,32009KT,7000,-
05/04/2021,16:00:00Z	,0.46,101.44388888888889,WIBB,01008KT,7000,-TSRA
05/04/2021,16:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-TSRA
05/04/2021,17:00:00Z	,0.46,101.44388888888889,WIBB,21005KT,7000,-RA
05/04/2021,17:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-RA
05/04/2021,18:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-RA
05/04/2021,18:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-RA
05/04/2021,19:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-RA
05/04/2021,19:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-RA
05/04/2021,20:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-RA
05/04/2021,20:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-RA
05/04/2021,21:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT011
05/04/2021,21:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT011
05/04/2021,22:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT011
05/04/2021,22:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT011
05/04/2021,23:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,FEW013
05/04/2021,23:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,FEW013
06/04/2021,00:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW013
06/04/2021,00:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW013
06/04/2021,01:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9000,FEW015
06/04/2021,01:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9000,FEW015
06/04/2021,02:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,FEW015
06/04/2021,02:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,FEW015
06/04/2021,03:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,NSC
06/04/2021,03:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,NSC
06/04/2021,04:00:00Z	,0.46,101.44388888888889,WIBB,35005KT,9999,FEW015
06/04/2021,04:30:00Z	,0.46,101.44388888888889,WIBB,01005KT,9999,FEW015
06/04/2021,05:00:00Z	,0.46,101.44388888888889,WIBB,04005KT,9999,SCT013
06/04/2021,05:30:00Z	,0.46,101.44388888888889,WIBB,12005KT,9999,SCT013
06/04/2021,06:00:00Z	,0.46,101.44388888888889,WIBB,03005KT,9999,SCT013
06/04/2021,06:30:00Z	,0.46,101.44388888888889,WIBB,07005KT,9999,SCT013
06/04/2021,07:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,SCT013
06/04/2021,07:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,SCT013
06/04/2021,08:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,SCT013
06/04/2021,08:30:00Z	,0.46,101.44388888888889,WIBB,05005KT,9999,SCT013
06/04/2021,09:00:00Z	,0.46,101.44388888888889,WIBB,36007KT,9999,SCT013
06/04/2021,09:30:00Z	,0.46,101.44388888888889,WIBB,05007KT,9999,SCT013
06/04/2021,10:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,FEW017CB
06/04/2021,10:30:00Z	,0.46,101.44388888888889,WIBB,05006KT,9000,SCT014
06/04/2021,11:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9000,SCT014
06/04/2021,11:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT014
06/04/2021,12:00:00Z	,0.46,101.44388888888889,WIBB,19010KT,6000,-RA
06/04/2021,12:30:00Z	,0.46,101.44388888888889,WIBB,12004KT,7000,TS
06/04/2021,13:00:00Z	,0.46,101.44388888888889,WIBB,04006KT,8000,TS
06/04/2021,13:30:00Z	,0.46,101.44388888888889,WIBB,36005KT,8000,-TSRA
06/04/2021,14:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT010
06/04/2021,14:30:00Z	,0.46,101.44388888888889,WIBB,13005KT,8000,SCT010
06/04/2021,15:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,TS
06/04/2021,15:30:00Z	,0.46,101.44388888888889,WIBB,28006KT,8000,TS
06/04/2021,16:00:00Z	,0.46,101.44388888888889,WIBB,36005KT,1000,TSRA
06/04/2021,16:30:00Z	,0.46,101.44388888888889,WIBB,05007KT,6000,-TSRA
06/04/2021,17:00:00Z	,0.46,101.44388888888889,WIBB,05006KT,4000,-TSRA
