DD/MM/YYYY,TIME,ICAO,WIND,VISIBILITY,WEATHER
04/08/2020,17:00:00Z	,WIOO,00000KT,6000,BKN011
04/08/2020,17:30:00Z	,WIOO,00000KT,6000,BKN011
04/08/2020,18:00:00Z	,WIOO,00000KT,6000,FEW011CB
04/08/2020,18:30:00Z	,WIOO,33010KT,2000,TSRA
04/08/2020,19:00:00Z	,WIOO,23003KT,0500,+TSRA
04/08/2020,19:30:00Z	,WIOO,24006KT,3000,TSRA
04/08/2020,20:00:00Z	,WIOO,22004KT,5000,-TSRA
04/08/2020,20:30:00Z	,WIOO,20005KT,5000,-TSRA
04/08/2020,21:00:00Z	,WIOO,23003KT,5000,-RA
04/08/2020,21:30:00Z	,WIOO,24004KT,6000,BKN010
04/08/2020,22:00:00Z	,WIOO,23004KT,6000,BKN010
04/08/2020,22:30:00Z	,WIOO,20005KT,6000,BKN010
04/08/2020,23:00:00Z	,WIOO,19006KT,8000,SCT011
04/08/2020,23:26:00Z	,WIOO,00000KT,9999,SCT012
05/08/2020,00:00:00Z	,WIOO,00000KT,9999,SCT012
05/08/2020,00:25:00Z	,WIOO,00000KT,9999,SCT012
05/08/2020,00:54:00Z	,WIOO,00000KT,9999,SCT012
05/08/2020,01:25:00Z	,WIOO,00000KT,9999,SCT012
05/08/2020,01:53:00Z	,WIOO,00000KT,9999,SCT013
05/08/2020,02:26:00Z	,WIOO,00000KT,9999,-RA
05/08/2020,02:55:00Z	,WIOO,00000KT,9999,SCT011
05/08/2020,03:30:00Z	,WIOO,06003KT,9999,SCT011
05/08/2020,04:00:00Z	,WIOO,00000KT,9999,SCT012
05/08/2020,04:25:00Z	,WIOO,00000KT,9999,BKN011
05/08/2020,05:00:00Z	,WIOO,00000KT,9999,BKN011
05/08/2020,05:25:00Z	,WIOO,11003KT,9999,BKN011
05/08/2020,06:00:00Z	,WIOO,11006KT,9999,BKN011
05/08/2020,06:30:00Z	,WIOO,07003KT,9999,BKN011
05/08/2020,07:00:00Z	,WIOO,07003KT,9999,BKN011
05/08/2020,07:30:00Z	,WIOO,12006KT,9999,SCT012
05/08/2020,08:00:00Z	,WIOO,14005KT,9999,SCT012
05/08/2020,08:30:00Z	,WIOO,10005KT,9999,BKN012
05/08/2020,09:00:00Z	,WIOO,10005KT,9999,BKN012
05/08/2020,09:30:00Z	,WIOO,11004KT,9999,SCT012
05/08/2020,10:00:00Z	,WIOO,10004KT,9999,SCT012
05/08/2020,10:30:00Z	,WIOO,11004KT,8000,SCT012
05/08/2020,11:00:00Z	,WIOO,11005KT,8000,SCT012
05/08/2020,11:30:00Z	,WIOO,11004KT,7000,SCT012
05/08/2020,12:00:00Z	,WIOO,11004KT,6000,SCT012
05/08/2020,12:30:00Z	,WIOO,10004KT,6000,SCT012
05/08/2020,13:00:00Z	,WIOO,06003KT,6000,SCT012
05/08/2020,13:30:00Z	,WIOO,09003KT,6000,SCT012
05/08/2020,14:00:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,14:30:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,15:00:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,15:30:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,16:00:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,16:30:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,17:00:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,17:30:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,18:00:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,18:30:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,19:00:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,19:30:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,20:00:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,20:30:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,21:00:00Z	,WIOO,05003KT,6000,SCT012
05/08/2020,21:30:00Z	,WIOO,05003KT,6000,SCT012
05/08/2020,22:00:00Z	,WIOO,00000KT,6000,SCT012
05/08/2020,22:30:00Z	,WIOO,01003KT,6000,SCT012
05/08/2020,23:00:00Z	,WIOO,00000KT,6000,SCT011
05/08/2020,23:30:00Z	,WIOO,04003KT,9999,SCT011
06/08/2020,00:00:00Z	,WIOO,00000KT,9999,FEW010
06/08/2020,00:30:00Z	,WIOO,03003KT,9999,SCT007
06/08/2020,01:00:00Z	,WIOO,06003KT,9999,BKN007
06/08/2020,01:30:00Z	,WIOO,00000KT,9999,BKN007
06/08/2020,02:00:00Z	,WIOO,00000KT,9999,SCT009
06/08/2020,02:30:00Z	,WIOO,12003KT,9000,-RA
06/08/2020,03:00:00Z	,WIOO,12003KT,9999,FEW011
06/08/2020,03:30:00Z	,WIOO,00000KT,9999,FEW011
06/08/2020,04:00:00Z	,WIOO,07004KT,9999,FEW012
