Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
05/04/2021,18:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,33002KT,8000
05/04/2021,18:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,24001KT,6000
05/04/2021,19:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,00000KT,7000
05/04/2021,19:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,35001KT,5000
05/04/2021,20:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,VRB02KT,6000
05/04/2021,20:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,07003KT,5000
05/04/2021,21:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,11002KT,4400
05/04/2021,21:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,06002KT,4300
05/04/2021,22:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,6000,FEW012
05/04/2021,22:01:00Z	,-0.14888888888888888,109.40277777777779,WIOO,WIOO,052200Z,00000KT
05/04/2021,22:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,4000,BR
05/04/2021,23:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00002KT,3000,BR
05/04/2021,23:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,2000,BR
06/04/2021,00:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,3000,BR
06/04/2021,00:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,4000,BR
06/04/2021,01:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,4000,BR
06/04/2021,01:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07003KT,7000,SCT012
06/04/2021,02:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,9999,SCT012
06/04/2021,02:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,03003KT,9999,SCT011
06/04/2021,03:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,07003KT,9999,SCT012
06/04/2021,03:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,20006KT,9999,BKN012
06/04/2021,04:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,25004KT,9999,BKN012
06/04/2021,04:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,23004KT,9999,BKN012
06/04/2021,05:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,9999,BKN012
06/04/2021,05:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29003KT,9999,BKN012
06/04/2021,06:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,18005KT,9999,BKN012
06/04/2021,06:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,21004KT,9999,BKN012
06/04/2021,07:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,21005KT,9999,SCT012
06/04/2021,07:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,14006KT,9999,SCT012
06/04/2021,08:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,21007KT,9999,SCT012
06/04/2021,08:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,19006KT,9999,SCT012
06/04/2021,09:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,20007KT,9999,FEW011CB
06/04/2021,09:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,25005KT,9999,FEW011CB
06/04/2021,10:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,25007KT,9000,FEW012
06/04/2021,10:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,26005KT,8000,FEW012
06/04/2021,11:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,27005KT,8000,FEW012
06/04/2021,11:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,27007KT,7000,FEW012
