Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
02/09/2020,20:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,22002KT,7000NDV
02/09/2020,21:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,21002KT,5000NDV
02/09/2020,21:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,19002KT,5000NDV
02/09/2020,22:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,20003KT,170V230
02/09/2020,22:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,VRB02KT,6000NDV
02/09/2020,23:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,VRB02KT,3400NDV
02/09/2020,23:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,VRB02KT,3700NDV
03/09/2020,00:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,VRB02KT,4400NDV
03/09/2020,00:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,20005KT,6000,BKN010
03/09/2020,01:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,15002KT,8000,SCT010
03/09/2020,01:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,18003KT,9999,SCT010
03/09/2020,02:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,16005KT,9999,FEW010
03/09/2020,02:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,12005KT,9999,SCT010
03/09/2020,03:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,16005KT,8000,SCT010
03/09/2020,03:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,14006KT,8000,SCT010
03/09/2020,04:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,14010KT,8000,BKN010
03/09/2020,04:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,15006KT,9999,BKN010
03/09/2020,05:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,14010KT,9999,BKN010
03/09/2020,05:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,15007KT,9999,SCT010
03/09/2020,06:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,14008KT,9999,SCT010
03/09/2020,06:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,15007KT,9999,BKN010
03/09/2020,07:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,16006KT,8000,-RA
03/09/2020,07:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,15007KT,8000,BKN010
03/09/2020,08:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,13006KT,8000,-RA
03/09/2020,08:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,13007KT,8000,-RA
03/09/2020,09:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,13009KT,8000,-RA
03/09/2020,09:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,14008KT,9999,BKN010
03/09/2020,10:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,13007KT,9999,SCT010
03/09/2020,10:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,09007KT,9999,SCT010
03/09/2020,11:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,11006KT,9999,BKN010
03/09/2020,11:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,10005KT,9999,SCT010
03/09/2020,12:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12005KT,9999,FEW010
03/09/2020,12:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,05003KT,9999,FEW010
03/09/2020,13:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,04003KT,9999,FEW010
03/09/2020,13:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,04002KT,9999,FEW010
03/09/2020,14:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,10002KT,9999,FEW010
03/09/2020,14:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,21001KT,9999,FEW010
03/09/2020,15:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,20002KT,9999,FEW010
03/09/2020,15:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,22003KT,9999,FEW010
03/09/2020,16:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,27002KT,9999,FEW010
03/09/2020,16:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,21003KT,8000,FEW010
03/09/2020,17:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,18003KT,8000,FEW010
03/09/2020,17:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,19003KT,8000,FEW010
03/09/2020,18:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,19003KT,150V230
03/09/2020,18:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,VRB02KT,9000NDV
03/09/2020,19:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,VRB02KT,7000NDV
03/09/2020,19:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,20003KT,160V230
03/09/2020,20:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,22003KT,180V260
03/09/2020,20:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,VRB02KT,5000NDV
03/09/2020,21:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,19003KT,160V230
03/09/2020,21:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,VRB02KT,8000NDV
03/09/2020,22:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,21003KT,9999,FEW010
03/09/2020,22:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,18002KT,9999,FEW010
03/09/2020,23:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,18002KT,9999,FEW010
03/09/2020,23:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,18004KT,9999,FEW010
04/09/2020,00:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,18004KT,9999,FEW010
04/09/2020,00:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,17004KT,9999,FEW010
04/09/2020,01:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,18004KT,9999,FEW010
04/09/2020,01:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,14006KT,9999,FEW010
04/09/2020,02:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,17003KT,9999,FEW010
04/09/2020,02:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,17003KT,9999,SCT010
04/09/2020,03:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,17005KT,9999,SCT010
04/09/2020,03:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,13007KT,9999,SCT010
04/09/2020,04:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,20006KT,9999,SCT010
04/09/2020,04:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,12007KT,9999,SCT010
04/09/2020,05:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12007KT,9999,SCT010
04/09/2020,05:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,12007KT,9999,SCT010
04/09/2020,06:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,14005KT,9999,BKN010
