Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
04/09/2020,23:30:00Z	,-1.630466,103.642847,WIJJ,27002KT,7000,SCT015
05/09/2020,00:00:00Z	,-1.630466,103.642847,WIJJ,25002KT,6000,SCT015
05/09/2020,00:30:00Z	,-1.630466,103.642847,WIJJ,21002KT,7000,FEW015
05/09/2020,01:00:00Z	,-1.630466,103.642847,WIJJ,18006KT,9000,FEW015
05/09/2020,01:30:00Z	,-1.630466,103.642847,WIJJ,18005KT,9999,FEW015
05/09/2020,02:00:00Z	,-1.630466,103.642847,WIJJ,17008KT,9999,FEW015
05/09/2020,02:30:00Z	,-1.630466,103.642847,WIJJ,16008KT,9999,SCT015
05/09/2020,03:00:00Z	,-1.630466,103.642847,WIJJ,16009KT,9999,BKN015
05/09/2020,03:30:00Z	,-1.630466,103.642847,WIJJ,16009KT,9999,BKN015
05/09/2020,04:00:00Z	,-1.630466,103.642847,WIJJ,17006KT,9999,BKN015
05/09/2020,04:30:00Z	,-1.630466,103.642847,WIJJ,16006KT,9999,BKN015
05/09/2020,05:00:00Z	,-1.630466,103.642847,WIJJ,15005KT,9999,SCT015
05/09/2020,05:30:00Z	,-1.630466,103.642847,WIJJ,15004KT,9999,SCT015
05/09/2020,06:00:00Z	,-1.630466,103.642847,WIJJ,15004KT,9999,SCT015
05/09/2020,06:30:00Z	,-1.630466,103.642847,WIJJ,22003KT,9999,SCT015
05/09/2020,07:00:00Z	,-1.630466,103.642847,WIJJ,19002KT,9999,SCT016
05/09/2020,07:30:00Z	,-1.630466,103.642847,WIJJ,00000KT,9999,FEW015CB
05/09/2020,07:40:00Z	,-1.630466,103.642847,WIJJ,050740Z,13011G16KT,9999
05/09/2020,08:00:00Z	,-1.630466,103.642847,WIJJ,18006KT,5000,VCTS
05/09/2020,08:30:00Z	,-1.630466,103.642847,WIJJ,35004KT,8000,VCTS
05/09/2020,09:00:00Z	,-1.630466,103.642847,WIJJ,35002KT,9999,FEW015CB
05/09/2020,09:30:00Z	,-1.630466,103.642847,WIJJ,02003KT,9999,SCT015
05/09/2020,10:00:00Z	,-1.630466,103.642847,WIJJ,09008KT,3500,-TSRA
05/09/2020,10:30:00Z	,-1.630466,103.642847,WIJJ,06006KT,5000,-RA
05/09/2020,11:00:00Z	,-1.630466,103.642847,WIJJ,00000KT,8000,BKN015
05/09/2020,11:30:00Z	,-1.630466,103.642847,WIJJ,00000KT,9999,BKN015
05/09/2020,12:00:00Z	,-1.630466,103.642847,WIJJ,36003KT,9999,FEW015CB
05/09/2020,12:30:00Z	,-1.630466,103.642847,WIJJ,04005KT,9999,FEW008
05/09/2020,13:00:00Z	,-1.630466,103.642847,WIJJ,06003KT,9999,SCT015
05/09/2020,13:30:00Z	,-1.630466,103.642847,WIJJ,08002KT,9999,SCT015
05/09/2020,14:00:00Z	,-1.630466,103.642847,WIJJ,08002KT,8000,-RA
05/09/2020,14:30:00Z	,-1.630466,103.642847,WIJJ,10002KT,9999,SCT015
05/09/2020,15:00:00Z	,-1.630466,103.642847,WIJJ,20002KT,8000,FEW016
05/09/2020,15:30:00Z	,-1.630466,103.642847,WIJJ,17002KT,9999,FEW016
05/09/2020,16:00:00Z	,-1.630466,103.642847,WIJJ,21002KT,6000,NSC
05/09/2020,16:30:00Z	,-1.630466,103.642847,WIJJ,20003KT,8000,NSC
05/09/2020,17:00:00Z	,-1.630466,103.642847,WIJJ,21003KT,8000,NSC
05/09/2020,17:30:00Z	,-1.630466,103.642847,WIJJ,24001KT,8000,NSC
05/09/2020,18:00:00Z	,-1.630466,103.642847,WIJJ,26001KT,9000,NSC
05/09/2020,18:30:00Z	,-1.630466,103.642847,WIJJ,29002KT,9999,NCD
05/09/2020,19:00:00Z	,-1.630466,103.642847,WIJJ,22003KT,9000,NSC
05/09/2020,19:30:00Z	,-1.630466,103.642847,WIJJ,23003KT,8000,NSC
05/09/2020,20:00:00Z	,-1.630466,103.642847,WIJJ,23003KT,5000,BR
05/09/2020,20:30:00Z	,-1.630466,103.642847,WIJJ,22004KT,4900,BR
05/09/2020,21:00:00Z	,-1.630466,103.642847,WIJJ,22004KT,1900,BR
05/09/2020,21:30:00Z	,-1.630466,103.642847,WIJJ,22004KT,190V250,1100
05/09/2020,22:00:00Z	,-1.630466,103.642847,WIJJ,21004KT,160V250,3500
05/09/2020,22:30:00Z	,-1.630466,103.642847,WIJJ,18003KT,140V250,4400
05/09/2020,23:00:00Z	,-1.630466,103.642847,WIJJ,15003KT,140V200,4200
05/09/2020,23:30:00Z	,-1.630466,103.642847,WIJJ,15003KT,2500,BR
06/09/2020,00:00:00Z	,-1.630466,103.642847,WIJJ,15002KT,1400,R13/1400
06/09/2020,00:30:00Z	,-1.630466,103.642847,WIJJ,16002KT,5000,HZ
06/09/2020,01:00:00Z	,-1.630466,103.642847,WIJJ,19003KT,140V240,9999
06/09/2020,01:30:00Z	,-1.630466,103.642847,WIJJ,20003KT,170V230,9999
06/09/2020,02:00:00Z	,-1.630466,103.642847,WIJJ,18004KT,130V220,9999
06/09/2020,02:30:00Z	,-1.630466,103.642847,WIJJ,18004KT,130V220,9999
06/09/2020,03:00:00Z	,-1.630466,103.642847,WIJJ,19005KT,130V230,9999
06/09/2020,03:30:00Z	,-1.630466,103.642847,WIJJ,14008KT,9999,SCT016
06/09/2020,04:00:00Z	,-1.630466,103.642847,WIJJ,13006KT,9999,SCT016
06/09/2020,04:30:00Z	,-1.630466,103.642847,WIJJ,15005KT,080V230,9999
06/09/2020,05:00:00Z	,-1.630466,103.642847,WIJJ,12006KT,090V200,9999
06/09/2020,05:30:00Z	,-1.630466,103.642847,WIJJ,13008KT,090V180,9999
06/09/2020,06:00:00Z	,-1.630466,103.642847,WIJJ,12011KT,080V150,9999
06/09/2020,06:30:00Z	,-1.630466,103.642847,WIJJ,15009KT,9999,SCT016
06/09/2020,07:00:00Z	,-1.630466,103.642847,WIJJ,13007KT,9999,SCT015
06/09/2020,07:30:00Z	,-1.630466,103.642847,WIJJ,15009KT,9999,SCT015
06/09/2020,08:00:00Z	,-1.630466,103.642847,WIJJ,11008KT,9999,SCT015
06/09/2020,08:30:00Z	,-1.630466,103.642847,WIJJ,11007KT,9999,SCT015
06/09/2020,09:00:00Z	,-1.630466,103.642847,WIJJ,11007KT,9999,SCT015
06/09/2020,09:30:00Z	,-1.630466,103.642847,WIJJ,12006KT,9999,SCT015
06/09/2020,10:00:00Z	,-1.630466,103.642847,WIJJ,12005KT,9999,SCT015
06/09/2020,10:30:00Z	,-1.630466,103.642847,WIJJ,11006KT,9999,SCT015
06/09/2020,11:00:00Z	,-1.630466,103.642847,WIJJ,12003KT,9999,FEW015CB
06/09/2020,12:00:00Z	,-1.630466,103.642847,WIJJ,11002KT,9000,FEW015
06/09/2020,12:30:00Z	,-1.630466,103.642847,WIJJ,11003KT,8000,FEW015
06/09/2020,13:00:00Z	,-1.630466,103.642847,WIJJ,09004KT,9000,FEW015
06/09/2020,13:30:00Z	,-1.630466,103.642847,WIJJ,10004KT,9000,FEW015
06/09/2020,14:00:00Z	,-1.630466,103.642847,WIJJ,10003KT,9000,FEW015
06/09/2020,15:00:00Z	,-1.630466,103.642847,WIJJ,08002KT,8000,FEW015
06/09/2020,15:30:00Z	,-1.630466,103.642847,WIJJ,13002KT,8000,FEW015
06/09/2020,16:00:00Z	,-1.630466,103.642847,WIJJ,12002KT,8000,FEW015
06/09/2020,16:30:00Z	,-1.630466,103.642847,WIJJ,00000KT,8000,FEW015
06/09/2020,17:00:00Z	,-1.630466,103.642847,WIJJ,14002KT,7000,FEW016
06/09/2020,18:00:00Z	,-1.630466,103.642847,WIJJ,00000KT,7000,FEW015
06/09/2020,21:00:00Z	,-1.630466,103.642847,WIJJ,00000KT,3700,HZ
06/09/2020,21:30:00Z	,-1.630466,103.642847,WIJJ,///01KT,5000,HZ
06/09/2020,22:00:00Z	,-1.630466,103.642847,WIJJ,15003KT,5000,HZ
06/09/2020,22:30:00Z	,-1.630466,103.642847,WIJJ,00000KT,5000,HZ
06/09/2020,23:00:00Z	,-1.630466,103.642847,WIJJ,16002KT,3800,HZ
06/09/2020,23:30:00Z	,-1.630466,103.642847,WIJJ,15002KT,3900,HZ
07/09/2020,00:00:00Z	,-1.630466,103.642847,WIJJ,070000Z,15004KT,4000
07/09/2020,00:30:00Z	,-1.630466,103.642847,WIJJ,12007KT,6000,FEW015
07/09/2020,01:00:00Z	,-1.630466,103.642847,WIJJ,12004KT,9999,FEW016
07/09/2020,01:30:00Z	,-1.630466,103.642847,WIJJ,13005KT,090V150,9999
07/09/2020,02:00:00Z	,-1.630466,103.642847,WIJJ,13006KT,070V170,9999
07/09/2020,02:30:00Z	,-1.630466,103.642847,WIJJ,10006KT,050V140,9999
07/09/2020,03:00:00Z	,-1.630466,103.642847,WIJJ,14007KT,110V170,9999
07/09/2020,03:30:00Z	,-1.630466,103.642847,WIJJ,14006KT,080V180,9999
07/09/2020,04:00:00Z	,-1.630466,103.642847,WIJJ,12008KT,060V160,9999
07/09/2020,04:30:00Z	,-1.630466,103.642847,WIJJ,14009KT,110V170,9999
07/09/2020,05:00:00Z	,-1.630466,103.642847,WIJJ,14009KT,100V180,9999
07/09/2020,05:30:00Z	,-1.630466,103.642847,WIJJ,11008KT,9999,SCT016
07/09/2020,06:00:00Z	,-1.630466,103.642847,WIJJ,11008KT,070V160,9999
07/09/2020,06:30:00Z	,-1.630466,103.642847,WIJJ,16008KT,140V210,9999
07/09/2020,07:00:00Z	,-1.630466,103.642847,WIJJ,14007KT,120V180,9999
07/09/2020,07:30:00Z	,-1.630466,103.642847,WIJJ,13009KT,9999,SCT016
07/09/2020,08:00:00Z	,-1.630466,103.642847,WIJJ,12011KT,9999,-RA
07/09/2020,08:30:00Z	,-1.630466,103.642847,WIJJ,07011KT,9999,-RA
07/09/2020,09:00:00Z	,-1.630466,103.642847,WIJJ,05004KT,010V080,9999
07/09/2020,09:30:00Z	,-1.630466,103.642847,WIJJ,070930Z,00000KT,9999
07/09/2020,10:00:00Z	,-1.630466,103.642847,WIJJ,00000KT,9999,SCT015
07/09/2020,10:30:00Z	,-1.630466,103.642847,WIJJ,00000KT,9000,SCT015
07/09/2020,11:00:00Z	,-1.630466,103.642847,WIJJ,08002KT,5000,HZ
07/09/2020,11:30:00Z	,-1.630466,103.642847,WIJJ,11005KT,7000,SCT016
07/09/2020,12:00:00Z	,-1.630466,103.642847,WIJJ,12004KT,9999,FEW016
07/09/2020,12:30:00Z	,-1.630466,103.642847,WIJJ,14002KT,9999,FEW016
07/09/2020,13:00:00Z	,-1.630466,103.642847,WIJJ,04002KT,9999,FEW015
07/09/2020,13:30:00Z	,-1.630466,103.642847,WIJJ,02002KT,8000,FEW015
07/09/2020,14:00:00Z	,-1.630466,103.642847,WIJJ,04003KT,7000,FEW015
07/09/2020,14:30:00Z	,-1.630466,103.642847,WIJJ,02002KT,7000,FEW015
07/09/2020,15:00:00Z	,-1.630466,103.642847,WIJJ,01001KT,6000,FEW015
07/09/2020,15:30:00Z	,-1.630466,103.642847,WIJJ,12001KT,7000,FEW015
07/09/2020,16:00:00Z	,-1.630466,103.642847,WIJJ,11002KT,5000,HZ
07/09/2020,16:04:00Z	,-1.630466,103.642847,WIJJ,12001KT,4000,HZ
07/09/2020,16:30:00Z	,-1.630466,103.642847,WIJJ,071630Z,12001KT,4000
07/09/2020,17:00:00Z	,-1.630466,103.642847,WIJJ,13001KT,4000,HZ
07/09/2020,17:30:00Z	,-1.630466,103.642847,WIJJ,14001KT,3500,HZ
07/09/2020,18:00:00Z	,-1.630466,103.642847,WIJJ,14001KT,3500,HZ
07/09/2020,18:30:00Z	,-1.630466,103.642847,WIJJ,17002KT,4200,HZ
07/09/2020,19:00:00Z	,-1.630466,103.642847,WIJJ,19002KT,4800,HZ
07/09/2020,19:30:00Z	,-1.630466,103.642847,WIJJ,18002KT,5000,FEW013
07/09/2020,20:00:00Z	,-1.630466,103.642847,WIJJ,00000KT,7000,FEW013
07/09/2020,20:30:00Z	,-1.630466,103.642847,WIJJ,19001KT,7000,FEW013
07/09/2020,21:00:00Z	,-1.630466,103.642847,WIJJ,13002KT,7000,FEW013
07/09/2020,21:30:00Z	,-1.630466,103.642847,WIJJ,15001KT,5000,HZ
07/09/2020,22:00:00Z	,-1.630466,103.642847,WIJJ,14002KT,7000,FEW013
07/09/2020,22:30:00Z	,-1.630466,103.642847,WIJJ,13002KT,9000,FEW013
07/09/2020,23:00:00Z	,-1.630466,103.642847,WIJJ,14002KT,7000,SCT013
07/09/2020,23:30:00Z	,-1.630466,103.642847,WIJJ,18002KT,6000,SCT013
08/09/2020,00:00:00Z	,-1.630466,103.642847,WIJJ,17002KT,7000,FEW013
08/09/2020,00:30:00Z	,-1.630466,103.642847,WIJJ,19003KT,160V220,7000
08/09/2020,01:00:00Z	,-1.630466,103.642847,WIJJ,21003KT,180V240,9000
08/09/2020,01:30:00Z	,-1.630466,103.642847,WIJJ,21003KT,150V250,9999
08/09/2020,02:00:00Z	,-1.630466,103.642847,WIJJ,14004KT,100V220,9999
08/09/2020,02:30:00Z	,-1.630466,103.642847,WIJJ,13007KT,100V170,9999
08/09/2020,03:00:00Z	,-1.630466,103.642847,WIJJ,15009KT,120V190,9999
08/09/2020,03:30:00Z	,-1.630466,103.642847,WIJJ,13008KT,090V190,9999
