BUJUR	LINTANG	KEPERCAYAAN	REGION	PROVINSI	KABUPATEN	KECAMATAN	SATELIT	TANGGAL	WAKTU
124.1963	-8.4567	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	NOAA20	2020-08-04	05:06:11.000000		
124.1925	-8.4572	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	NOAA20	2020-08-04	05:06:11.000000		
124.1958	-8.4533	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	NOAA20	2020-08-04	05:06:11.000000		
124.0898	-8.4305	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	NOAA20	2020-08-04	05:06:11.000000		
124.1154	-8.4233	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	NOAA20	2020-08-04	05:06:11.000000		
124.0893	-8.4271	7	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	NOAA20	2020-08-04	05:06:11.000000		
124.0855	-8.4276	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	NOAA20	2020-08-04	05:06:11.000000		
124.0401	-8.4307	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	NOAA20	2020-08-04	05:06:11.000000		
124.0954	-8.4858	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	SNPP	2020-08-04	05:55:59.000000		
124.0956	-8.4878	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	SNPP	2020-08-04	05:55:59.000000		
124.1171	-8.4230	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	SNPP	2020-08-04	05:55:59.000000		
124.1891	-8.4185	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	SNPP	2020-08-04	17:00:19.000000		
124.1885	-8.4219	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	SNPP	2020-08-04	17:00:19.000000		
124.1091	-8.4467	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ALOR 	PEMBANTU PANTAR 	SNPP	2020-08-04	17:00:19.000000		
125.1542	-9.0497	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. BELU 	LAMAKNEN 	NOAA20	2020-08-04	05:04:46.000000		
124.9271	-9.3710	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. BELU 	RAIMANUK 	NOAA20	2020-08-04	05:04:46.000000		
124.9382	-9.2279	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. BELU 	TASIFETO BARAT 	NOAA20	2020-08-04	05:04:46.000000		
124.9172	-9.1625	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. BELU 	TASIFETO TIMUR 	NOAA20	2020-08-04	05:04:46.000000		
121.5247	-8.6436	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ENDE 	NANGAPANDA 	NOAA20	2020-08-04	05:06:11.000000		
123.0046	-8.4755	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. FLORES TIMUR 	SOLOR TIMUR 	NOAA20	2020-08-04	05:06:11.000000		
123.1263	-8.4327	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. FLORES TIMUR 	SOLOR TIMUR 	NOAA20	2020-08-04	05:06:11.000000		
123.8918	-10.1377	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. KUPANG 	AMABI OEFETO 	SNPP	2020-08-04	17:01:44.000000		
124.0834	-10.0812	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. KUPANG 	AMABI OEFETO TIMUR 	NOAA20	2020-08-04	05:04:46.000000		
123.6432	-10.0041	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. KUPANG 	SULAMU 	NOAA20	2020-08-04	05:04:46.000000		
123.6747	-8.3026	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. LEMBATA 	OMESURI 	NOAA20	2020-08-04	05:06:11.000000		
123.7008	-8.2952	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. LEMBATA 	OMESURI 	NOAA20	2020-08-04	05:06:11.000000		
123.6517	-8.2847	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. LEMBATA 	OMESURI 	NOAA20	2020-08-04	05:06:11.000000		
123.6511	-8.2812	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. LEMBATA 	OMESURI 	NOAA20	2020-08-04	05:06:11.000000		
123.6501	-8.2890	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. LEMBATA 	OMESURI 	SNPP	2020-08-04	17:00:19.000000		
123.6524	-8.2862	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. LEMBATA 	OMESURI 	NOAA20	2020-08-04	17:51:28.000000		
123.6496	-8.2889	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. LEMBATA 	OMESURI 	NOAA20	2020-08-04	17:51:28.000000		
124.9221	-9.6332	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MALAKA 	MALAK BARAT 	NOAA20	2020-08-04	05:04:46.000000		
119.8035	-8.7439	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MANGGARAI BARAT 	KOMODO 	NOAA20	2020-08-04	05:06:11.000000		
119.8543	-8.3787	9	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MANGGARAI BARAT 	KOMODO 	NOAA20	2020-08-04	05:06:11.000000		
119.8145	-8.7424	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MANGGARAI BARAT 	KOMODO 	SNPP	2020-08-04	05:55:59.000000		
119.8098	-8.7387	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MANGGARAI BARAT 	KOMODO 	SNPP	2020-08-04	05:55:59.000000		
119.8056	-8.7395	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MANGGARAI BARAT 	KOMODO 	SNPP	2020-08-04	05:55:59.000000		
119.8211	-8.7392	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MANGGARAI BARAT 	KOMODO 	SNPP	2020-08-04	17:00:19.000000		
120.1615	-8.5652	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MANGGARAI BARAT 	LEMBOR 	NOAA20	2020-08-04	05:06:11.000000		
120.1355	-8.6763	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MANGGARAI BARAT 	LEMBOR 	SNPP	2020-08-04	17:00:19.000000		
120.1365	-8.6751	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. MANGGARAI BARAT 	LEMBOR 	NOAA20	2020-08-04	17:51:28.000000		
121.1098	-8.6238	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. NAGEKEO 	BOAWAE 	SNPP	2020-08-04	05:55:59.000000		
120.9180	-8.6889	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. NGADA 	BAJAWA UTARA 	NOAA20	2020-08-04	05:06:11.000000		
120.9143	-8.6895	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. NGADA 	BAJAWA UTARA 	NOAA20	2020-08-04	05:06:11.000000		
120.9173	-8.6849	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. NGADA 	BAJAWA UTARA 	NOAA20	2020-08-04	05:06:11.000000		
120.9966	-8.7982	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. NGADA 	NGADABAWA 	NOAA20	2020-08-04	05:06:11.000000		
122.8901	-10.8128	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ROTE NDAO 	ROTE BARAT 	SNPP	2020-08-04	17:01:44.000000		
123.3504	-10.6292	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. ROTE NDAO 	ROTE TIMUR 	SNPP	2020-08-04	05:54:34.000000		
119.3895	-9.5956	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT 	LOLI 	NOAA20	2020-08-04	05:04:46.000000		
119.4400	-9.5324	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT 	LOLI 	NOAA20	2020-08-04	05:04:46.000000		
119.4063	-9.4015	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT 	LOLI 	SNPP	2020-08-04	05:55:59.000000		
119.4318	-9.7437	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT 	WALAKAKA 	NOAA20	2020-08-04	05:04:46.000000		
119.1230	-9.6525	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT DAYA 	KODI 	SNPP	2020-08-04	05:55:59.000000		
119.0943	-9.6445	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT DAYA 	KODI 	SNPP	2020-08-04	05:55:59.000000		
119.3450	-9.4376	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT DAYA 	LARATAMA 	NOAA20	2020-08-04	05:04:46.000000		
119.2079	-9.6191	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT DAYA 	WEWEWA BARAT 	NOAA20	2020-08-04	05:04:46.000000		
119.2055	-9.6199	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT DAYA 	WEWEWA BARAT 	NOAA20	2020-08-04	05:04:46.000000		
119.1403	-9.6147	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA BARAT DAYA 	WEWEWA BARAT 	NOAA20	2020-08-04	05:04:46.000000		
119.5795	-9.6623	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	KATIKUTANA 	NOAA20	2020-08-04	05:04:46.000000		
119.5372	-9.5698	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	KATIKUTANA 	NOAA20	2020-08-04	05:04:46.000000		
119.6302	-9.6918	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	KATIKUTANA 	SNPP	2020-08-04	05:55:59.000000		
119.4691	-9.4394	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	LARATAMA 	NOAA20	2020-08-04	05:04:46.000000		
119.8163	-9.6029	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	NOAA20	2020-08-04	05:04:46.000000		
119.6714	-9.3984	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	NOAA20	2020-08-04	05:04:46.000000		
119.8404	-9.5663	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	SNPP	2020-08-04	05:55:59.000000		
119.8396	-9.5619	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	SNPP	2020-08-04	05:55:59.000000		
119.8353	-9.5627	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	SNPP	2020-08-04	05:55:59.000000		
119.7699	-9.4611	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	SNPP	2020-08-04	05:55:59.000000		
119.7694	-9.4567	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	SNPP	2020-08-04	05:55:59.000000		
119.8061	-9.4146	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	SNPP	2020-08-04	05:55:59.000000		
119.6773	-9.3921	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	SNPP	2020-08-04	05:55:59.000000		
119.6771	-9.3913	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TENGAH 	UMBU RATU NGGAY 	SNPP	2020-08-04	05:55:59.000000		
120.0904	-9.6557	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	HAHARU 	NOAA20	2020-08-04	05:04:46.000000		
120.0863	-9.6563	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	HAHARU 	NOAA20	2020-08-04	05:04:46.000000		
120.0043	-9.6539	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	HAHARU 	NOAA20	2020-08-04	05:04:46.000000		
120.0039	-9.6496	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	HAHARU 	NOAA20	2020-08-04	05:04:46.000000		
120.1382	-9.6053	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	HAHARU 	NOAA20	2020-08-04	05:04:46.000000		
120.1350	-9.6036	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	HAHARU 	NOAA20	2020-08-04	05:04:46.000000		
120.0257	-9.4139	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	HAHARU 	NOAA20	2020-08-04	05:04:46.000000		
120.0215	-9.4144	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	HAHARU 	NOAA20	2020-08-04	05:04:46.000000		
119.7783	-9.6830	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	LEWA 	AQUA	2020-08-04	06:05:00.000000		
119.9121	-9.8230	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	LEWA 	NOAA20	2020-08-04	05:04:46.000000		
119.7938	-9.6775	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	LEWA 	NOAA20	2020-08-04	05:04:46.000000		
119.7895	-9.6780	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	LEWA 	NOAA20	2020-08-04	05:04:46.000000		
119.7888	-9.6736	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	LEWA 	NOAA20	2020-08-04	05:04:46.000000		
119.8801	-9.5629	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	LEWA 	NOAA20	2020-08-04	05:04:46.000000		
119.8758	-9.5635	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	LEWA 	NOAA20	2020-08-04	05:04:46.000000		
119.7891	-9.6782	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	LEWA 	SNPP	2020-08-04	05:55:59.000000		
119.7927	-9.6731	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	LEWA 	SNPP	2020-08-04	05:55:59.000000		
120.2995	-9.9328	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PABERIWAI 	NOAA20	2020-08-04	05:04:46.000000		
120.2398	-9.9919	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PABERIWAI 	SNPP	2020-08-04	05:55:59.000000		
120.2319	-9.9704	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PABERIWAI 	SNPP	2020-08-04	05:55:59.000000		
120.2984	-9.9357	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PABERIWAI 	SNPP	2020-08-04	05:55:59.000000		
120.2987	-9.9338	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PABERIWAI 	SNPP	2020-08-04	05:55:59.000000		
120.2053	-9.9085	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PABERIWAI 	SNPP	2020-08-04	05:55:59.000000		
120.2013	-9.9092	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PABERIWAI 	SNPP	2020-08-04	05:55:59.000000		
120.6319	-10.1788	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PAHUNGALODU 	SNPP	2020-08-04	17:01:44.000000		
120.6312	-10.1825	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PAHUNGALODU 	SNPP	2020-08-04	17:01:44.000000		
120.6298	-10.1776	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PAHUNGALODU 	NOAA20	2020-08-04	17:51:28.000000		
120.6333	-10.1780	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PAHUNGALODU 	NOAA20	2020-08-04	17:51:28.000000		
120.6327	-10.1833	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PAHUNGALODU 	NOAA20	2020-08-04	17:51:28.000000		
120.6292	-10.1829	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PAHUNGALODU 	NOAA20	2020-08-04	17:51:28.000000		
120.0766	-9.7406	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PANDAWAI 	SNPP	2020-08-04	05:55:59.000000		
120.0764	-9.7376	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	PANDAWAI 	SNPP	2020-08-04	05:55:59.000000		
120.0515	-9.9294	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	TABUNDUNG 	NOAA20	2020-08-04	05:04:46.000000		
120.1385	-9.8467	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. SUMBA TIMUR 	TABUNDUNG 	NOAA20	2020-08-04	05:04:46.000000		
124.2393	-10.1422	8	KEPULAUAN NUSA TENGGARA	 NUSA TENGGARA TIMUR 	 KAB. TIMOR TENGAH SELATAN 	AMANUBAN SELATAN 	NOAA20	2020-08-04	05:04:46.000000		
140.4139	-2.6638	8	PAPUA	 PAPUA 	 KAB. JAYAPURA 	KEMTUK 	SNPP	2020-08-04	04:16:26.000000		
140.3933	-2.5256	8	PAPUA	 PAPUA 	 KAB. JAYAPURA 	SENTANI BARAT 	SNPP	2020-08-04	04:16:26.000000		
139.1169	-6.2832	8	PAPUA	 PAPUA 	 KAB. MAPPI 	HAJU 	SNPP	2020-08-04	04:15:01.000000		
139.1163	-6.2799	8	PAPUA	 PAPUA 	 KAB. MAPPI 	HAJU 	SNPP	2020-08-04	04:15:01.000000		
138.8785	-6.6525	8	PAPUA	 PAPUA 	 KAB. MAPPI 	MINYAMUR 	TERRA	2020-08-04	01:34:00.000000		
139.0620	-7.6577	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	ILWAYAB 	SNPP	2020-08-04	04:15:01.000000		
139.0650	-7.6539	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	ILWAYAB 	SNPP	2020-08-04	04:15:01.000000		
138.9821	-7.5616	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	KIMAAM 	SNPP	2020-08-04	04:15:01.000000		
139.5018	-8.1344	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	OKABA 	SNPP	2020-08-04	04:15:01.000000		
137.7977	-8.2362	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	AQUA	2020-08-04	04:29:00.000000		
138.1917	-8.3303	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
138.1882	-8.3308	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
138.2012	-8.3221	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
138.2042	-8.3182	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
138.2007	-8.3187	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
137.9013	-8.3604	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
137.7480	-8.3285	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
137.7445	-8.3291	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
137.7475	-8.3252	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
137.8405	-8.1773	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	SNPP	2020-08-04	04:15:01.000000		
137.7477	-8.3289	8	PAPUA	 PAPUA 	 KAB. MERAUKE 	WAAN 	NOAA20	2020-08-04	05:04:46.000000		
122.4262	-5.0441	8	SULAWESI	 SULAWESI TENGGARA 	 KAB. MUNA 	PARIGI 	NOAA20	2020-08-04	05:06:11.000000		
123.5926	-5.3424	8	SULAWESI	 SULAWESI TENGGARA 	 KAB. WAKATOBI 	WANGI-WANGI SELATAN 	NOAA20	2020-08-04	05:06:11.000000		
105.7535	-1.9090	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA 	BAKAM 	NOAA20	2020-08-04	06:48:35.000000		
105.9371	-2.1502	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA 	MENDO BARAT 	SNPP	2020-08-04	05:58:50.000000		
105.9365	-2.1530	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA 	MENDO BARAT 	NOAA20	2020-08-04	06:48:35.000000		
105.9368	-2.1520	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA 	MENDO BARAT 	NOAA20	2020-08-04	06:48:35.000000		
105.8584	-2.0584	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA 	PUDING BESAR 	SNPP	2020-08-04	05:58:50.000000		
105.9876	-1.7596	9	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA 	RIAUSILIP 	AQUA	2020-08-04	06:05:00.000000		
105.9990	-1.7628	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA 	RIAUSILIP 	AQUA	2020-08-04	06:05:00.000000		
105.9931	-1.7553	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA 	RIAUSILIP 	SNPP	2020-08-04	05:58:50.000000		
105.9954	-1.7583	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA 	RIAUSILIP 	NOAA20	2020-08-04	06:48:35.000000		
105.7112	-1.8832	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA BARAT 	KELAPA 	SNPP	2020-08-04	05:58:50.000000		
105.6687	-1.8281	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA BARAT 	KELAPA 	NOAA20	2020-08-04	06:48:35.000000		
105.3262	-2.1155	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA BARAT 	SIMPANG TERITIP 	NOAA20	2020-08-04	06:48:35.000000		
106.3404	-2.6444	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	AIR GEGAS 	TERRA	2020-08-04	03:11:00.000000		
106.3500	-2.6459	9	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	AIR GEGAS 	TERRA	2020-08-04	03:11:00.000000		
106.2829	-2.7415	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	AIR GEGAS 	AQUA	2020-08-04	06:05:00.000000		
106.2556	-2.5829	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	AIR GEGAS 	AQUA	2020-08-04	06:05:00.000000		
106.3002	-2.6627	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	AIR GEGAS 	NOAA20	2020-08-04	06:48:35.000000		
105.9747	-2.7806	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	SIMPANG RIMBA 	SNPP	2020-08-04	05:57:25.000000		
106.7185	-3.0449	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	TOBOALI 	SNPP	2020-08-04	05:57:25.000000		
106.5035	-2.8920	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	TOBOALI 	SNPP	2020-08-04	05:57:25.000000		
106.6251	-2.9970	8	SUMATERA	 KEP. BANGKA BELITUNG 	 KAB. BANGKA SELATAN 	TOBOALI 	NOAA20	2020-08-04	06:48:35.000000		
